date,slot,gamma,observed_count,observed_price_sum,baseline_observed_sum,baseline_price_yuan_per_kwh
2025-03-20,90,0.9724366790135018,90,63.0473,64.83435,0.73145
2025-03-20,91,0.9714015141406317,91,63.6998,65.57515,0.7408
2025-03-20,92,0.9700873278550173,92,64.3797,66.36484999999999,0.7897000000000001
2025-03-20,93,0.9696194406986619,93,65.10979999999999,67.14984999999999,0.7849999999999999
2025-03-20,94,0.9694030097690508,94,65.9148,67.99524999999998,0.8454
2025-03-20,95,0.9699701574900206,95,66.7936,68.86149999999998,0.86625
2025-03-20,96,0.9714139361903475,96,67.7025,69.6948,0.8332999999999999
2025-03-20,97,0.9721402999948122,97,68.5792,70.54455,0.84975
2025-03-20,98,0.9724059446271035,98,69.468,71.4393,0.89475
2025-03-20,99,0.9728243186391509,99,70.41210000000001,72.37905,0.93975
2025-03-20,100,0.9727291873555338,100,71.35810000000001,73.35865000000001,0.9796
2025-03-20,101,0.9726151189717225,101,72.3258,74.36220000000002,1.00355
2025-03-20,102,0.9728931285659389,102,73.33970000000001,75.38310000000001,1.0209000000000001
2025-03-20,103,0.9727828456111419,103,74.35490000000001,76.43525000000001,1.05215
2025-03-20,104,0.9727883828294153,104,75.40360000000001,77.51285,1.0776
2025-03-20,105,0.9731947299148017,105,76.49150000000002,78.59835,1.0855
2025-03-20,106,0.9728976137652597,106,77.53060000000002,79.6904,1.09205
2025-03-20,107,0.9726070100521665,107,78.62380000000002,80.8382,1.1478000000000002
2025-03-20,108,0.9731920928736323,108,79.87260000000002,82.0728,1.2346
2025-03-20,109,0.9738616001933887,109,81.17190000000002,83.35055,1.2777500000000002
2025-03-20,110,0.9741607776460899,110,82.44800000000002,84.6349,1.28435
2025-03-20,111,0.9742201148281365,111,83.70470000000002,85.9197,1.2848
2025-03-20,112,0.974354711572902,112,84.98200000000001,87.21875,1.29905
2025-03-20,113,0.9745388035412279,113,86.26330000000002,88.51705,1.2982999999999998
2025-03-20,114,0.9747283052001491,114,87.53260000000002,89.80205,1.285
2025-03-20,115,0.9750620785955533,115,88.82250000000002,91.0942,1.29215
2025-03-20,116,0.9750425751945206,116,90.08940000000003,92.39535000000001,1.30115
2025-03-20,117,0.9746574567591754,117,91.32170000000002,93.6962,1.30085
2025-03-20,118,0.9749344556622259,118,92.61190000000002,94.99295000000001,1.2967499999999998
2025-03-20,119,0.9753169583013604,119,93.89430000000002,96.27055000000001,1.2776
2025-03-20,120,0.9752710464741814,120,95.11760000000001,97.52940000000001,1.25885
2025-03-20,121,0.9756641892938123,121,96.3965,98.80090000000001,1.2715
2025-03-20,122,0.9758896086476193,122,97.6744,100.08755000000001,1.2866499999999998
2025-03-20,123,0.975580696337514,123,98.9132,101.38905000000001,1.3014999999999999
2025-03-20,124,0.9759712026374767,124,100.236,102.70385000000002,1.3148
2025-03-20,125,0.9762279269635571,125,101.41290000000001,103.88240000000002,1.17855
2025-03-20,126,0.9757170224059126,126,102.29910000000001,104.84505000000001,0.96265
2025-03-20,127,0.9760304640433228,127,103.21610000000001,105.75090000000002,0.90585
2025-03-20,128,0.9770796553932146,128,104.21600000000001,106.66069999999999,0.9097999999999999
2025-03-20,129,0.9779376498800868,129,105.2124,107.58600000000001,0.9253
2025-03-20,130,0.9784918747440542,130,106.2127,108.54735000000001,0.9613499999999999
2025-03-20,131,0.9789627799510352,131,106.98349999999999,109.28250000000001,0.73515
2025-03-20,132,0.979306477496526,132,107.40249999999999,109.67200000000001,0.3895
2025-03-20,133,0.9790756694231908,133,107.75089999999999,110.0537,0.3817
2025-03-20,134,0.9786538127371106,134,108.13419999999999,110.4928,0.43910000000000005
2025-03-20,135,0.9785387718188463,135,108.52449999999999,110.90465,0.41185
2025-03-20,136,0.9785414009305913,136,108.93709999999999,111.32600000000001,0.42135
2025-03-20,137,0.9786423021824688,137,109.37139999999998,111.7583,0.4323
2025-03-20,138,0.9788936633745359,138,109.81419999999999,112.18195,0.42364999999999997
2025-03-20,139,0.9791160382414457,139,110.25389999999999,112.60555,0.4236
2025-03-20,140,0.9789652015056997,140,110.65879999999999,113.03649999999999,0.43095
2025-03-20,141,0.9785924474725677,141,111.04019999999998,113.46929999999999,0.4328
2025-03-20,142,0.9787595179127438,142,111.46499999999999,113.88394999999998,0.41464999999999996
2025-03-20,143,0.9788968860620811,143,111.84449999999998,114.25564999999999,0.37170000000000003
2025-03-20,144,0.9784994187852699,144,112.12389999999998,114.58760000000001,0.33194999999999997
2025-03-21,1,0.9475728155311499,1,0.3172,0.33475,0.33475
2025-03-21,2,0.9904200442137208,2,0.6719999999999999,0.6785,0.34375
2025-03-21,3,0.9927422518625021,3,1.0122,1.0196,0.34109999999999996
2025-03-21,4,1.0059158552261578,4,1.3688,1.36075,0.34114999999999995
2025-03-21,5,1.0132979507586535,5,1.7183,1.6957499999999999,0.33499999999999996
2025-03-21,6,1.0018278826197993,6,2.0279,2.0242,0.32845
2025-03-21,7,0.9853979018751783,7,2.3247999999999998,2.35925,0.33504999999999996
2025-03-21,8,0.9875242790971956,8,2.6437999999999997,2.6772,0.31794999999999995
2025-03-21,9,1.002558061258498,9,2.9785999999999997,2.971,0.2938
2025-03-21,10,0.995746361619726,10,3.2773,3.2913,0.3203
2025-03-21,11,0.9761473926629993,11,3.5604,3.6474,0.35609999999999997
2025-03-21,12,0.9663640552419106,12,3.88,4.0150500000000005,0.36765
2025-03-21,13,0.9718593424692916,13,4.2479,4.370900000000001,0.35585
2025-03-21,14,0.9866669504238298,14,4.6362,4.69885,0.32794999999999996
2025-03-21,15,1.0038743780469923,15,5.0137,4.99435,0.2955
2025-03-21,16,1.0194941195422589,16,5.3788,5.27595,0.28159999999999996
2025-03-21,17,1.0229928047301733,17,5.7439,5.6148,0.33885
2025-03-21,18,1.0126224879586427,18,6.097,6.021,0.4062
2025-03-21,19,1.0028583286998123,19,6.4031,6.38485,0.36385
2025-03-21,20,1.0027982853058761,20,6.7372000000000005,6.7184,0.33355
2025-03-21,21,1.0087047526109296,21,7.1324000000000005,7.07085,0.35245000000000004
2025-03-21,22,1.0083993928148411,22,7.4735000000000005,7.41125,0.34040000000000004
2025-03-21,23,1.007974790621258,23,7.804900000000001,7.74315,0.3319
2025-03-21,24,1.0120471506942852,24,8.190700000000001,8.0932,0.35005
2025-03-21,25,1.0099211036045486,25,8.5508,8.4668,0.3736
2025-03-21,26,1.0038743248210173,26,8.874500000000001,8.84025,0.37345
2025-03-21,27,1.0024264449859637,27,9.212700000000002,9.190399999999999,0.35014999999999996
2025-03-21,28,1.0071806500376874,28,9.594000000000001,9.525599999999999,0.3352
2025-03-21,29,1.006946728257853,29,9.951,9.882349999999999,0.35675
2025-03-21,30,0.9981983736669428,30,10.25,10.2685,0.38615
2025-03-21,31,0.995579757168694,31,10.5859,10.6329,0.3644
2025-03-21,32,1.000761565998495,32,10.9726,10.96425,0.33135
2025-03-21,33,1.0050689834093012,33,11.3316,11.27445,0.31020000000000003
2025-03-21,34,1.0013152050640999,34,11.6104,11.59515,0.3207
2025-03-21,35,0.9955848614388404,35,12.0639,12.1174,0.52225
2025-03-21,36,0.9951321225650153,36,12.8381,12.9009,0.7835000000000001
2025-03-21,37,0.9971244313717597,37,13.6449,13.68425,0.78335
2025-03-21,38,0.9985712997703676,38,14.3981,14.418700000000001,0.73445
2025-03-21,39,0.9982456950278644,39,15.136099999999999,15.162700000000001,0.744
2025-03-21,40,0.996447691629338,40,15.820599999999999,15.877000000000002,0.7143
2025-03-21,41,0.9951665168145476,41,16.491799999999998,16.571900000000003,0.6949000000000001
2025-03-21,42,0.9938410113463609,42,17.185299999999998,17.291800000000002,0.7199
2025-03-21,43,0.9887139936505276,43,17.8452,18.048900000000003,0.7571000000000001
2025-03-21,44,0.983164911458669,44,18.465999999999998,18.782200000000003,0.7333
2025-03-21,45,0.9801802265704952,45,19.035099999999996,19.42,0.6378
2025-03-21,46,0.9769056354453457,46,19.517499999999995,19.978900000000003,0.5589
2025-03-21,47,0.9755044448262618,47,20.152799999999996,20.658850000000005,0.67995
2025-03-21,48,0.9769773624649822,48,21.056499999999996,21.552699999999998,0.89385
2025-03-21,49,0.9765767692156481,49,21.921999999999997,22.447799999999997,0.8951
2025-03-21,50,0.975448921728629,50,22.7065,23.278,0.8302
2025-03-21,51,0.9745980480473843,51,23.476799999999997,24.0887,0.8107
2025-03-21,52,0.9703359621482389,52,24.158599999999996,24.89715,0.80845
2025-03-21,53,0.9654325640671584,53,24.846999999999998,25.73665,0.8394999999999999
2025-03-21,54,0.963871273320491,54,25.641,26.6021,0.86545
2025-03-21,55,0.9647368161934227,55,26.453999999999997,27.42095,0.8188500000000001
2025-03-21,56,0.9658364995753377,56,27.237699999999997,28.20115,0.7802
2025-03-21,57,0.9655822139399723,57,27.980399999999996,28.977749999999997,0.7766
2025-03-21,58,0.9638410384456619,58,28.661499999999997,29.736749999999997,0.7589999999999999
2025-03-21,59,0.9617877974944924,59,29.308799999999998,30.473249999999997,0.7364999999999999
2025-03-21,60,0.9605096725891965,60,29.956999999999997,31.188649999999996,0.7154
2025-03-21,61,0.9599009877693242,61,30.5967,31.874849999999995,0.6861999999999999
2025-03-21,62,0.959356917533161,62,31.2027,32.52459999999999,0.64975
2025-03-21,63,0.9583708265694495,63,31.7917,33.17264999999999,0.64805
2025-03-21,64,0.9569797057368475,64,32.407399999999996,33.86425,0.6916
2025-03-21,65,0.9558796591097147,65,32.8749,34.3923,0.52805
2025-03-21,66,0.955194981330012,66,33.10189999999999,34.6546,0.2623
2025-03-21,67,0.953969610921826,67,33.30989999999999,34.91715,0.26255
2025-03-21,68,0.9525621605644976,68,33.51789999999999,35.1871,0.26995
2025-03-21,69,0.9523748936181972,69,33.68349999999999,35.3679,0.18080000000000002
2025-03-21,70,0.9542345141647433,70,33.90399999999999,35.530049999999996,0.16215000000000002
2025-03-21,71,0.9554018896152063,71,34.13349999999999,35.72685,0.19679999999999997
2025-03-21,72,0.9540904067120077,72,34.31409999999999,35.96525,0.2384
2025-03-21,73,0.9528012851298941,73,34.51979999999999,36.2298,0.26455
2025-03-21,74,0.9512581373429804,74,34.719399999999986,36.4984,0.26859999999999995
2025-03-21,75,0.9486173215145653,75,34.855899999999984,36.7439,0.2455
2025-03-21,76,0.9464753759138931,76,34.99109999999998,36.969899999999996,0.226
2025-03-21,77,0.9453472541094726,77,35.308199999999985,37.34945,0.37955
2025-03-21,78,0.9449646892097031,78,35.87359999999998,37.9629,0.61345
2025-03-21,79,0.9451168187386279,79,36.49199999999998,38.6111,0.6482
2025-03-21,80,0.9444934167617561,80,37.072499999999984,39.2512,0.6401
2025-03-21,81,0.942396056681425,81,37.64499999999998,39.94605,0.69485
2025-03-21,82,0.940075306662712,82,38.261299999999984,40.70025,0.7542
2025-03-21,83,0.9385991360076184,83,38.913099999999986,41.4587,0.7584500000000001
2025-03-21,84,0.937984606376929,84,39.57009999999998,42.1863,0.7276
2025-03-21,85,0.9373490747913179,85,40.23359999999998,42.92275,0.73645
2025-03-21,86,0.936668471114131,86,40.92149999999998,43.68835,0.7656000000000001
2025-03-21,87,0.9363756832305252,87,41.65499999999998,44.48535,0.7969999999999999
2025-03-21,88,0.9364392700908587,88,42.41699999999998,45.29605,0.8107
2025-03-21,89,0.9359735973597152,89,43.03629999999998,45.98025,0.6842
2025-03-21,90,0.9345438507793219,90,43.438999999999986,46.4815,0.50125
2025-03-21,91,0.9329826234687291,91,43.82349999999999,46.971399999999996,0.4899
2025-03-21,92,0.9314402340094556,92,44.24559999999999,47.50234999999999,0.53095
2025-03-21,93,0.9301999342294032,93,44.692199999999985,48.04579999999999,0.54345
2025-03-21,94,0.9300748786307714,94,45.21279999999999,48.611999999999995,0.5662
2025-03-21,95,0.9292484553195536,95,45.73509999999999,49.217299999999994,0.6053
2025-03-21,96,0.9270167146788877,96,46.21029999999999,49.8484,0.6311
2025-03-21,97,0.9262612631357653,97,46.74219999999999,50.4633,0.6149
2025-03-21,98,0.9264554059753394,98,47.33709999999999,51.094849999999994,0.6315500000000001
2025-03-21,99,0.9264940360243074,99,47.967699999999994,51.77334999999999,0.6785
2025-03-21,100,0.9277573354178008,100,48.66179999999999,52.45099999999999,0.6776500000000001
2025-03-21,101,0.9291386763465302,101,49.34989999999999,53.11359999999999,0.6626000000000001
2025-03-21,102,0.9292276575414106,102,49.98519999999999,53.792199999999994,0.6786
2025-03-21,103,0.9289589224996252,103,50.65259999999999,54.526199999999996,0.734
2025-03-21,104,0.9290930417002237,104,51.36829999999999,55.28864999999999,0.76245
2025-03-21,105,0.9295645438222456,105,52.08219999999999,56.02859999999999,0.73995
2025-03-21,106,0.9298589497034089,106,52.77539999999999,56.75634999999999,0.72775
2025-03-21,107,0.9304591433476932,107,53.62249999999999,57.63014999999999,0.8738
2025-03-21,108,0.9315552483106813,108,54.71009999999999,58.72984999999999,1.0997
2025-03-21,109,0.9322951584772203,109,55.83249999999999,59.88714999999999,1.1573
2025-03-21,110,0.933688546427019,110,56.95149999999999,60.99624999999999,1.1091
2025-03-21,111,0.935932824550437,111,58.09919999999999,62.07624999999999,1.08
2025-03-21,112,0.9368029034023702,112,59.21399999999999,63.2086,1.13235
2025-03-21,113,0.9375003884182841,113,60.34089999999999,64.36359999999999,1.1549999999999998
2025-03-21,114,0.9394132818619936,114,61.51869999999999,65.48629999999999,1.1227
2025-03-21,115,0.9408472021188923,115,62.66079999999999,66.60039999999998,1.1141
2025-03-21,116,0.9413595198289016,116,63.73869999999999,67.70919999999998,1.1088
2025-03-21,117,0.9415980695690326,117,64.79479999999998,68.81364999999998,1.10445
2025-03-21,118,0.9420202826067863,118,65.88649999999998,69.94169999999998,1.12805
2025-03-21,119,0.9425505800929002,119,67.00379999999998,71.08774999999999,1.14605
2025-03-21,120,0.9430606484984331,120,68.11429999999999,72.22685,1.1391
2025-03-21,121,0.9437842716482165,121,69.22449999999999,73.34779999999999,1.1209500000000001
2025-03-21,122,0.9449118144527884,122,70.36299999999999,74.46515,1.11735
2025-03-21,123,0.9461824337728512,123,71.54179999999998,75.61099999999999,1.14585
2025-03-21,124,0.9469200003646464,124,72.70839999999998,76.7841,1.1731
2025-03-21,125,0.9472817652218777,125,73.70159999999998,77.80324999999999,1.01915
2025-03-21,126,0.9477201202836703,126,74.47269999999999,78.58089999999999,0.77765
2025-03-21,127,0.9482726777041198,127,75.2177,79.32074999999999,0.73985
2025-03-21,128,0.9488809173698864,128,75.9833,80.07675,0.756
2025-03-21,129,0.9494573294386525,129,76.7594,80.84555,0.7688
2025-03-21,130,0.9498310438551268,130,77.5803,81.678,0.83245
2025-03-21,131,0.9496754883466006,131,78.18079999999999,82.3237,0.6456999999999999
2025-03-21,132,0.9491357235864328,132,78.43239999999999,82.63560000000001,0.3119
2025-03-21,133,0.9490724796941784,133,78.67919999999998,82.90115,0.26554999999999995
2025-03-21,134,0.9495483584044886,134,78.99909999999998,83.1965,0.29535
2025-03-21,135,0.9500804439210516,135,79.30729999999998,83.4743,0.2778
2025-03-21,136,0.9503210532001063,136,79.61689999999999,83.77895,0.30465
2025-03-21,137,0.9503036861523164,137,79.91269999999999,84.09174999999999,0.31279999999999997
2025-03-21,138,0.9501800528249637,138,80.18749999999999,84.39189999999999,0.30015000000000003
2025-03-21,139,0.9499958689878908,139,80.48839999999998,84.725,0.3331
2025-03-21,140,0.9499882745070038,140,80.81649999999999,85.07105,0.34604999999999997
2025-03-21,141,0.9503396102679297,141,81.1514,85.392,0.32094999999999996
2025-03-21,142,0.9508573735525586,142,81.4919,85.7036,0.3116
2025-03-21,143,0.9510273869107148,143,81.8205,86.0338,0.3302
2025-03-21,144,0.9505723623555095,144,82.1218,86.39195,0.35814999999999997
2025-03-22,1,0.7907361455726751,1,0.2868,0.3627,0.3627
2025-03-22,2,0.8478945860772732,2,0.5920000000000001,0.6982,0.3355
2025-03-22,3,0.901581635181812,3,0.9092,1.00845,0.31025
2025-03-22,4,0.886252198973772,4,1.1839,1.3358500000000002,0.3274
2025-03-22,5,0.9049333051021414,5,1.4959,1.6530500000000001,0.3172
2025-03-22,6,0.9624701379429409,6,1.8734,1.94645,0.2934
2025-03-22,7,0.9482286440413872,7,2.164,2.28215,0.3357
2025-03-22,8,0.9255638811757158,8,2.4334000000000002,2.6291,0.34695
2025-03-22,9,0.949955029103484,9,2.7989,2.9463500000000002,0.31725000000000003
2025-03-22,10,0.9765825100619049,10,3.2028000000000003,3.2796000000000003,0.33325000000000005
2025-03-22,11,0.9898562741843587,11,3.5813,3.6180000000000003,0.33840000000000003
2025-03-22,12,0.9938595823498529,12,3.9169,3.9411000000000005,0.3231
2025-03-22,13,0.9889673690967278,13,4.2355,4.28275,0.34165
2025-03-22,14,0.9816250389753497,14,4.5649,4.65035,0.3676
2025-03-22,15,0.9771185260349435,15,4.9109,5.0259,0.37555
2025-03-22,16,0.9758048798594927,16,5.257099999999999,5.387449999999999,0.36155
2025-03-22,17,0.9827983157229552,17,5.6133999999999995,5.71165,0.32420000000000004
2025-03-22,18,0.9939870759556234,18,5.975899999999999,6.0120499999999995,0.3004
2025-03-22,19,0.992350536092551,19,6.298299999999999,6.34685,0.3348
2025-03-22,20,0.9833091978560256,20,6.586499999999999,6.6983,0.35145
2025-03-22,21,0.9781111150604658,21,6.879299999999999,7.03325,0.33494999999999997
2025-03-22,22,0.975991323798417,22,7.199399999999999,7.3765,0.34325
2025-03-22,23,0.973276056974778,23,7.5333999999999985,7.74025,0.36375
2025-03-22,24,0.972096810006541,24,7.880399999999998,8.1066,0.36634999999999995
2025-03-22,25,0.9789306724428607,25,8.270299999999999,8.4483,0.3417
2025-03-22,26,0.9806917785262378,26,8.632,8.80195,0.35365
2025-03-22,27,0.9720731740464843,27,8.9404,9.19725,0.3953
2025-03-22,28,0.971590375770369,28,9.315900000000001,9.5883,0.39105
2025-03-22,29,0.9771295755940498,29,9.711300000000001,9.938600000000001,0.3503
2025-03-22,30,0.9786206157651308,30,10.047400000000001,10.266900000000001,0.3283
2025-03-22,31,0.9759891718636731,31,10.383500000000002,10.638950000000001,0.37205
2025-03-22,32,0.9725082176522442,32,10.739700000000001,11.0433,0.40435
2025-03-22,33,0.9703435107817042,33,11.078800000000001,11.4174,0.3741
2025-03-22,34,0.9689176711867477,34,11.385800000000001,11.751050000000001,0.33365
2025-03-22,35,0.9674842195028609,35,11.8556,12.254050000000001,0.503
2025-03-22,36,0.9670100875069362,36,12.5867,13.016100000000002,0.76205
2025-03-22,37,0.9692451748240891,37,13.353,13.776700000000002,0.7605999999999999
2025-03-22,38,0.9709440930449811,38,14.0917,14.5134,0.7366999999999999
2025-03-22,39,0.9701462265693367,39,14.828199999999999,15.284500000000001,0.7711
2025-03-22,40,0.9697369366890984,40,15.5139,15.99805,0.7135499999999999
2025-03-22,41,0.9679747244461419,41,16.1766,16.7118,0.71375
2025-03-22,42,0.9652364260676178,42,16.8663,17.47375,0.76195
2025-03-22,43,0.9674409130197278,43,17.572499999999998,18.163899999999998,0.69015
2025-03-22,44,0.9716134796087696,44,18.270899999999997,18.804699999999997,0.6408
2025-03-22,45,0.9733495225551031,45,18.918799999999997,19.436799999999998,0.6321
2025-03-22,46,0.9741196584614282,46,19.485899999999997,20.0036,0.5668
2025-03-22,47,0.9732382793619637,47,20.1363,20.689999999999998,0.6863999999999999
2025-03-22,48,0.9712700586721494,48,20.990699999999997,21.611600000000003,0.9216
2025-03-22,49,0.9723192833229737,49,21.913499999999996,22.537350000000004,0.92575
2025-03-22,50,0.9755539053186904,50,22.792499999999997,23.363650000000003,0.8263
2025-03-22,51,0.9777886430167758,51,23.597999999999995,24.134050000000002,0.7704
2025-03-22,52,0.9777656483279693,52,24.362399999999994,24.916400000000003,0.7823500000000001
2025-03-22,53,0.9777171335494372,53,25.150599999999994,25.723800000000004,0.8074
2025-03-22,54,0.9795639916175055,54,25.989399999999993,26.531600000000005,0.8078000000000001
2025-03-22,55,0.9818760809289448,55,26.825099999999992,27.320250000000005,0.7886500000000001
2025-03-22,56,0.982346777392881,56,27.60919999999999,28.10535,0.7850999999999999
2025-03-22,57,0.9813013615681048,57,28.360099999999992,28.9005,0.79515
2025-03-22,58,0.9820601140296616,58,29.152699999999992,29.68525,0.7847500000000001
2025-03-22,59,0.982742286897339,59,29.92749999999999,30.45305,0.7678
2025-03-22,60,0.9813867794546128,60,30.628099999999993,31.209,0.75595
2025-03-22,61,0.9804508784117556,61,31.330699999999993,31.9554,0.7464
2025-03-22,62,0.9796144969694444,62,32.02589999999999,32.69235,0.73695
2025-03-22,63,0.9777088977415399,63,32.678599999999996,33.423649999999995,0.7313
2025-03-22,64,0.9756913669412266,64,33.3002,34.12985,0.7061999999999999
2025-03-22,65,0.9749462866740165,65,33.78339999999999,34.65155,0.5217
