datetime,source_date,source_time,load_kw,pv_actual_kw,load_kwh,pv_actual_kwh
2025-04-05 03:30:00,2025-04-05,03:30:00,2607.05,0,434.5083333333333,0.0
2025-04-05 03:40:00,2025-04-05,03:40:00,2650.6745,0,441.77908333333335,0.0
2025-04-05 03:50:00,2025-04-05,03:50:00,2762.5472,0.0014,460.42453333333333,0.00023333333333333333
2025-04-05 04:00:00,2025-04-05,04:00:00,2848.76,0,474.79333333333335,0.0
2025-04-05 04:10:00,2025-04-05,04:10:00,2776.9512,0,462.8252,0.0
2025-04-05 04:20:00,2025-04-05,04:20:00,2698.6254,0.0194,449.7709,0.0032333333333333333
2025-04-05 04:30:00,2025-04-05,04:30:00,2711.98,0,451.99666666666667,0.0
2025-04-05 04:40:00,2025-04-05,04:40:00,2776.2071,0,462.70118333333335,0.0
2025-04-05 04:50:00,2025-04-05,04:50:00,2797.6878,0.2708,466.2813,0.04513333333333333
2025-04-05 05:00:00,2025-04-05,05:00:00,2699.4,0,449.9,0.0
2025-04-05 05:10:00,2025-04-05,05:10:00,2510.2662,0,418.3777,0.0
2025-04-05 05:20:00,2025-04-05,05:20:00,2549.3627,3.7721,424.8937833333333,0.6286833333333333
2025-04-05 05:30:00,2025-04-05,05:30:00,2754.28,0,459.0466666666667,0.0
2025-04-05 05:40:00,2025-04-05,05:40:00,2739.1478,0,456.5246333333333,0.0
2025-04-05 05:50:00,2025-04-05,05:50:00,2635.6066,63.2685,439.26776666666666,10.54475
2025-04-05 06:00:00,2025-04-05,06:00:00,2630.2,289.725,438.3666666666666,48.2875
2025-04-05 06:10:00,2025-04-05,06:10:00,2771.2636,583.6462,461.8772666666667,97.27436666666667
2025-04-05 06:20:00,2025-04-05,06:20:00,2877.34,889.6279,479.5566666666667,148.27131666666665
2025-04-05 06:30:00,2025-04-05,06:30:00,2828.58,1188.6375,471.42999999999995,198.10625
2025-04-05 06:40:00,2025-04-05,06:40:00,2705.6501,1487.0125,450.9416833333333,247.83541666666667
2025-04-05 06:50:00,2025-04-05,06:50:00,2892.2079,1774.2312,482.03464999999994,295.7052
2025-04-05 07:00:00,2025-04-05,07:00:00,3247.21,2091.4125,541.2016666666666,348.56874999999997
2025-04-05 07:10:00,2025-04-05,07:10:00,3223.8729,2486.9781,537.31215,414.49634999999995
2025-04-05 07:20:00,2025-04-05,07:20:00,3043.8415,2821.9566,507.30691666666667,470.3261
2025-04-05 07:30:00,2025-04-05,07:30:00,3008.9,3095.2125,501.48333333333335,515.86875
2025-04-05 07:40:00,2025-04-05,07:40:00,3189.1723,3432.562,531.5287166666667,572.0936666666666
2025-04-05 07:50:00,2025-04-05,07:50:00,3220.8009,3732.8675,536.80015,622.1445833333332
2025-04-05 08:00:00,2025-04-05,08:00:00,3052.5,3982.95,508.75,663.8249999999999
2025-04-05 08:10:00,2025-04-05,08:10:00,2979.9759,4270.4027,496.66265,711.7337833333332
2025-04-05 08:20:00,2025-04-05,08:20:00,3007.4886,4503.3384,501.2481,750.5563999999999
2025-04-05 08:30:00,2025-04-05,08:30:00,3053.67,4642.6875,508.945,773.78125
2025-04-05 08:40:00,2025-04-05,08:40:00,3114.7372,4784.1484,519.1228666666666,797.3580666666667
2025-04-05 08:50:00,2025-04-05,08:50:00,3500.5148,5147.9717,583.4191333333333,857.9952833333333
2025-04-05 09:00:00,2025-04-05,09:00:00,3931.66,5590.4625,655.2766666666666,931.7437499999999
2025-04-05 09:10:00,2025-04-05,09:10:00,3777.6073,5748.3923,629.6012166666667,958.0653833333333
2025-04-05 09:20:00,2025-04-05,09:20:00,3644.2885,5939.7125,607.3814166666666,989.9520833333332
2025-04-05 09:30:00,2025-04-05,09:30:00,3788.67,6278.0625,631.4449999999999,1046.34375
2025-04-05 09:40:00,2025-04-05,09:40:00,3862.6925,6538.835,643.7820833333333,1089.8058333333333
2025-04-05 09:50:00,2025-04-05,09:50:00,3767.2435,6659.9497,627.8739166666667,1109.9916166666667
2025-04-05 10:00:00,2025-04-05,10:00:00,3639.79,6618.75,606.6316666666667,1103.125
2025-04-05 10:10:00,2025-04-05,10:10:00,3682.2592,6483.894,613.7098666666666,1080.649
2025-04-05 10:20:00,2025-04-05,10:20:00,3697.4551,6680.2268,616.2425166666667,1113.3711333333333
2025-04-05 10:30:00,2025-04-05,10:30:00,3640.38,7026.45,606.73,1171.0749999999998
2025-04-05 10:40:00,2025-04-05,10:40:00,3663.4388,6913.674,610.5731333333333,1152.279
2025-04-05 10:50:00,2025-04-05,10:50:00,3695.1944,6787.6327,615.8657333333333,1131.2721166666665
2025-04-05 11:00:00,2025-04-05,11:00:00,3646.55,7001.1375,607.7583333333333,1166.8562499999998
2025-04-05 11:10:00,2025-04-05,11:10:00,3516.0183,7471.4435,586.00305,1245.2405833333332
2025-04-05 11:20:00,2025-04-05,11:20:00,3480.7463,7846.1001,580.1243833333333,1307.6833499999998
2025-04-05 11:30:00,2025-04-05,11:30:00,3592.75,8065.2,598.7916666666666,1344.1999999999998
2025-04-05 11:40:00,2025-04-05,11:40:00,3713.8605,8319.7272,618.9767499999999,1386.6211999999998
2025-04-05 11:50:00,2025-04-05,11:50:00,3640.1582,8399.2885,606.6930333333332,1399.8814166666666
2025-04-05 12:00:00,2025-04-05,12:00:00,3554.46,8419.8375,592.41,1403.3062499999999
2025-04-05 12:10:00,2025-04-05,12:10:00,3808.9551,8715.1449,634.82585,1452.5241499999997
2025-04-05 12:20:00,2025-04-05,12:20:00,3859.688,8792.8044,643.2813333333334,1465.4674
2025-04-05 12:30:00,2025-04-05,12:30:00,3653.59,8517.0375,608.9316666666666,1419.50625
2025-04-05 12:40:00,2025-04-05,12:40:00,3672.1425,8277.2838,612.02375,1379.5472999999997
2025-04-05 12:50:00,2025-04-05,12:50:00,3674.1857,8277.4777,612.3642833333333,1379.5796166666664
2025-04-05 13:00:00,2025-04-05,13:00:00,3605.15,8333.1,600.8583333333333,1388.85
2025-04-05 13:10:00,2025-04-05,13:10:00,3694.4976,8068.5275,615.7496,1344.7545833333334
2025-04-05 13:20:00,2025-04-05,13:20:00,3811.9635,7680.2962,635.3272499999999,1280.0493666666666
2025-04-05 13:30:00,2025-04-05,13:30:00,3841.72,7357.65,640.2866666666666,1226.2749999999999
2025-04-05 13:40:00,2025-04-05,13:40:00,3772.1062,7135.5309,628.6843666666666,1189.25515
2025-04-05 13:50:00,2025-04-05,13:50:00,3583.5531,7043.8913,597.2588499999999,1173.9818833333334
2025-04-05 14:00:00,2025-04-05,14:00:00,3466.99,7025.1,577.8316666666666,1170.85
2025-04-05 14:10:00,2025-04-05,14:10:00,3652.22,6925.7156,608.7033333333333,1154.2859333333333
2025-04-05 14:20:00,2025-04-05,14:20:00,3696.0233,6572.7193,616.0038833333333,1095.4532166666665
2025-04-05 14:30:00,2025-04-05,14:30:00,3579.54,6051.8625,596.5899999999999,1008.64375
2025-04-05 14:40:00,2025-04-05,14:40:00,3706.5823,5659.442,617.7637166666666,943.2403333333333
2025-04-05 14:50:00,2025-04-05,14:50:00,3802.8142,5476.0103,633.8023666666666,912.6683833333333
2025-04-05 15:00:00,2025-04-05,15:00:00,3668.43,5362.9875,611.405,893.83125
2025-04-05 15:10:00,2025-04-05,15:10:00,3418.2578,5073.8544,569.7096333333333,845.6424
2025-04-05 15:20:00,2025-04-05,15:20:00,3404.0709,4588.2167,567.34515,764.7027833333333
2025-04-05 15:30:00,2025-04-05,15:30:00,3598.11,4140.6375,599.685,690.1062499999999
2025-04-05 15:40:00,2025-04-05,15:40:00,3640.1279,4018.4665,606.6879833333332,669.7444166666667
2025-04-05 15:50:00,2025-04-05,15:50:00,3580.0446,3944.4487,596.6741,657.4081166666666
2025-04-05 16:00:00,2025-04-05,16:00:00,3485.5,3744.1125,580.9166666666666,624.01875
2025-04-05 16:10:00,2025-04-05,16:10:00,3361.1994,3482.1797,560.1999,580.3632833333334
2025-04-05 16:20:00,2025-04-05,16:20:00,3313.8523,3196.4136,552.3087166666667,532.7356
2025-04-05 16:30:00,2025-04-05,16:30:00,3369.52,2929.95,561.5866666666666,488.32499999999993
2025-04-05 16:40:00,2025-04-05,16:40:00,3397.2887,2703.6589,566.2147833333333,450.60981666666663
2025-04-05 16:50:00,2025-04-05,16:50:00,3092.1842,2396.9139,515.3640333333333,399.48564999999996
2025-04-05 17:00:00,2025-04-05,17:00:00,2682.6,2008.9875,447.09999999999997,334.83124999999995
2025-04-05 17:10:00,2025-04-05,17:10:00,2732.6836,1663.3284,455.4472666666666,277.2214
2025-04-05 17:20:00,2025-04-05,17:20:00,2864.6825,1358.9405,477.4470833333333,226.4900833333333
2025-04-05 17:30:00,2025-04-05,17:30:00,2866.4,1075.5375,477.73333333333335,179.25624999999997
2025-04-05 17:40:00,2025-04-05,17:40:00,2875.405,805.5599,479.2341666666667,134.2599833333333
2025-04-05 17:50:00,2025-04-05,17:50:00,2807.6373,538.9106,467.93954999999994,89.81843333333333
2025-04-05 18:00:00,2025-04-05,18:00:00,2717.95,279.975,452.9916666666666,46.6625
2025-04-05 18:10:00,2025-04-05,18:10:00,2767.8877,63.5056,461.31461666666667,10.584266666666666
2025-04-05 18:20:00,2025-04-05,18:20:00,2761.4056,0,460.23426666666666,0.0
2025-04-05 18:30:00,2025-04-05,18:30:00,2657.31,0,442.885,0.0
2025-04-05 18:40:00,2025-04-05,18:40:00,2625.1542,3.815,437.5257,0.6358333333333333
2025-04-05 18:50:00,2025-04-05,18:50:00,2686.8653,0,447.8108833333333,0.0
2025-04-05 19:00:00,2025-04-05,19:00:00,2713.78,0,452.2966666666667,0.0
2025-04-05 19:10:00,2025-04-05,19:10:00,2580.4096,0.2739,430.06826666666666,0.045649999999999996
2025-04-05 19:20:00,2025-04-05,19:20:00,2600.1152,0,433.3525333333333,0.0
2025-04-05 19:30:00,2025-04-05,19:30:00,2793.31,0,465.5516666666666,0.0
2025-04-05 19:40:00,2025-04-05,19:40:00,2854.0282,0.0197,475.6713666666667,0.003283333333333333
2025-04-05 19:50:00,2025-04-05,19:50:00,2787.0888,0,464.5148,0.0
2025-04-05 20:00:00,2025-04-05,20:00:00,2697.16,0,449.52666666666664,0.0
2025-04-05 20:10:00,2025-04-05,20:10:00,2676.3414,0.0014,446.0568999999999,0.00023333333333333333
2025-04-05 20:20:00,2025-04-05,20:20:00,2698.308,0,449.71799999999996,0.0
2025-04-05 20:30:00,2025-04-05,20:30:00,2768.58,0,461.42999999999995,0.0
2025-04-05 20:40:00,2025-04-05,20:40:00,2903.5064,0,483.91773333333333,0.0
2025-04-05 20:50:00,2025-04-05,20:50:00,2926.2443,0,487.70738333333327,0.0
2025-04-05 21:00:00,2025-04-05,21:00:00,2840.3,0,473.3833333333333,0.0
2025-04-05 21:10:00,2025-04-05,21:10:00,2813.0351,0,468.8391833333333,0.0
2025-04-05 21:20:00,2025-04-05,21:20:00,2758.358,0,459.72633333333334,0.0
2025-04-05 21:30:00,2025-04-05,21:30:00,2715.99,0,452.66499999999996,0.0
2025-04-05 21:40:00,2025-04-05,21:40:00,2804.8108,0,467.4684666666667,0.0
2025-04-05 21:50:00,2025-04-05,21:50:00,2712.9214,0,452.1535666666667,0.0
2025-04-05 22:00:00,2025-04-05,22:00:00,2459.34,0,409.89,0.0
2025-04-05 22:10:00,2025-04-05,22:10:00,2374.2144,0,395.70239999999995,0.0
2025-04-05 22:20:00,2025-04-05,22:20:00,2284.374,0,380.7289999999999,0.0
2025-04-05 22:30:00,2025-04-05,22:30:00,2228.04,0,371.34,0.0
2025-04-05 22:40:00,2025-04-05,22:40:00,2421.5028,0,403.5838,0.0
2025-04-05 22:50:00,2025-04-05,22:50:00,2450.1777,0,408.36295,0.0
2025-04-05 23:00:00,2025-04-05,23:00:00,2309.11,0,384.8516666666667,0.0
2025-04-05 23:10:00,2025-04-05,23:10:00,2415.0235,0,402.5039166666666,0.0
2025-04-05 23:20:00,2025-04-05,23:20:00,2590.6358,0,431.7726333333333,0.0
2025-04-05 23:30:00,2025-04-05,23:30:00,2588.26,0,431.37666666666667,0.0
2025-04-05 23:40:00,2025-04-05,23:40:00,2412.9682,0,402.1613666666666,0.0
2025-04-05 23:50:00,2025-04-05,23:50:00,2701.8787,0,450.3131166666667,0.0
2025-04-06 00:00:00,2025-04-05,0:00+1,3305.13,0,550.855,0.0
2025-04-06 00:10:00,2025-04-06,00:10:00,3398.2558,0,566.3759666666666,0.0
2025-04-06 00:20:00,2025-04-06,00:20:00,3227.2196,0,537.8699333333333,0.0
2025-04-06 00:30:00,2025-04-06,00:30:00,3147.48,0,524.5799999999999,0.0
2025-04-06 00:40:00,2025-04-06,00:40:00,3267.9976,0,544.6662666666666,0.0
2025-04-06 00:50:00,2025-04-06,00:50:00,3393.6977,0,565.6162833333333,0.0
2025-04-06 01:00:00,2025-04-06,01:00:00,3437.49,0,572.915,0.0
2025-04-06 01:10:00,2025-04-06,01:10:00,3473.1216,0,578.8535999999999,0.0
2025-04-06 01:20:00,2025-04-06,01:20:00,3490.7026,0,581.7837666666667,0.0
2025-04-06 01:30:00,2025-04-06,01:30:00,3493.33,0,582.2216666666666,0.0
2025-04-06 01:40:00,2025-04-06,01:40:00,3523.9871,0,587.3311833333332,0.0
2025-04-06 01:50:00,2025-04-06,01:50:00,3634.4974,0,605.7495666666666,0.0
2025-04-06 02:00:00,2025-04-06,02:00:00,3716.67,0,619.4449999999999,0.0
2025-04-06 02:10:00,2025-04-06,02:10:00,3592.7704,0,598.7950666666666,0.0
2025-04-06 02:20:00,2025-04-06,02:20:00,3449.4025,0,574.9004166666666,0.0
2025-04-06 02:30:00,2025-04-06,02:30:00,3456.7,0,576.1166666666666,0.0
2025-04-06 02:40:00,2025-04-06,02:40:00,3601.9049,0,600.3174833333333,0.0
2025-04-06 02:50:00,2025-04-06,02:50:00,3596.5383,0,599.42305,0.0
2025-04-06 03:00:00,2025-04-06,03:00:00,3505.56,0,584.26,0.0
2025-04-06 03:10:00,2025-04-06,03:10:00,3643.0432,0,607.1738666666666,0.0
2025-04-06 03:20:00,2025-04-06,03:20:00,3656.7075,0,609.45125,0.0
2025-04-06 03:30:00,2025-04-06,03:30:00,3520.49,0,586.7483333333332,0.0
2025-04-06 03:40:00,2025-04-06,03:40:00,3582.1169,0,597.0194833333333,0.0
2025-04-06 03:50:00,2025-04-06,03:50:00,3698.9506,0.0016,616.4917666666666,0.0002666666666666667
2025-04-06 04:00:00,2025-04-06,04:00:00,3696.19,0,616.0316666666666,0.0
2025-04-06 04:10:00,2025-04-06,04:10:00,3584.2474,0,597.3745666666666,0.0
2025-04-06 04:20:00,2025-04-06,04:20:00,3705.0399,0.0225,617.50665,0.00375
2025-04-06 04:30:00,2025-04-06,04:30:00,3895.93,0,649.3216666666666,0.0
2025-04-06 04:40:00,2025-04-06,04:40:00,3685.2851,0,614.2141833333333,0.0
2025-04-06 04:50:00,2025-04-06,04:50:00,3672.6118,0.313,612.1019666666666,0.05216666666666667
2025-04-06 05:00:00,2025-04-06,05:00:00,3858.32,0,643.0533333333333,0.0
2025-04-06 05:10:00,2025-04-06,05:10:00,3656.3465,0,609.3910833333333,0.0
2025-04-06 05:20:00,2025-04-06,05:20:00,3593.4391,4.3592,598.9065166666667,0.7265333333333334
2025-04-06 05:30:00,2025-04-06,05:30:00,3697.16,0,616.1933333333333,0.0
2025-04-06 05:40:00,2025-04-06,05:40:00,3535.9553,0,589.3258833333333,0.0
2025-04-06 05:50:00,2025-04-06,05:50:00,3932.7751,72.0147,655.4625166666666,12.00245
2025-04-06 06:00:00,2025-04-06,06:00:00,4736.67,305.0625,789.4449999999999,50.84375
2025-04-06 06:10:00,2025-04-06,06:10:00,4873.9254,559.4294,812.3208999999999,93.23823333333333
2025-04-06 06:20:00,2025-04-06,06:20:00,4746.3565,829.9894,791.0594166666666,138.33156666666667
2025-04-06 06:30:00,2025-04-06,06:30:00,4727.02,1135.6875,787.8366666666667,189.28125
2025-04-06 06:40:00,2025-04-06,06:40:00,4778.3406,1464.5274,796.3901000000001,244.0879
2025-04-06 06:50:00,2025-04-06,06:50:00,4864.5044,1711.2327,810.7507333333333,285.20545
2025-04-06 07:00:00,2025-04-06,07:00:00,4880.72,1955.55,813.4533333333334,325.92499999999995
2025-04-06 07:10:00,2025-04-06,07:10:00,4755.2396,2372.1666,792.5399333333332,395.36109999999996
2025-04-06 07:20:00,2025-04-06,07:20:00,4818.7235,2697.094,803.1205833333333,449.5156666666667
2025-04-06 07:30:00,2025-04-06,07:30:00,4922.1,2888.7375,820.35,481.45625
2025-04-06 07:40:00,2025-04-06,07:40:00,4746.0718,3162.8412,791.0119666666666,527.1401999999999
2025-04-06 07:50:00,2025-04-06,07:50:00,5522.1592,3433.7515,920.3598666666667,572.2919166666666
2025-04-06 08:00:00,2025-04-06,08:00:00,6763.27,3688.1625,1127.2116666666666,614.6937499999999
2025-04-06 08:10:00,2025-04-06,08:10:00,6636.5507,4038.5944,1106.0917833333333,673.0990666666667
2025-04-06 08:20:00,2025-04-06,08:20:00,6320.8496,4490.4504,1053.4749333333332,748.4083999999999
2025-04-06 08:30:00,2025-04-06,08:30:00,6495.7,4908.375,1082.6166666666666,818.0625
2025-04-06 08:40:00,2025-04-06,08:40:00,6655.5218,5132.5429,1109.2536333333333,855.4238166666667
2025-04-06 08:50:00,2025-04-06,08:50:00,6658.9633,5346.5591,1109.8272166666666,891.0931833333334
2025-04-06 09:00:00,2025-04-06,09:00:00,6534.69,5640.1875,1089.1149999999998,940.03125
2025-04-06 09:10:00,2025-04-06,09:10:00,6385.79,5930.5567,1064.2983333333332,988.4261166666666
2025-04-06 09:20:00,2025-04-06,09:20:00,6348.7465,6175.5097,1058.1244166666665,1029.2516166666665
2025-04-06 09:30:00,2025-04-06,09:30:00,6464.9,6516.3,1077.4833333333331,1086.05
2025-04-06 09:40:00,2025-04-06,09:40:00,6631.7496,7078.2736,1105.2916,1179.7122666666667
2025-04-06 09:50:00,2025-04-06,09:50:00,6597.1731,7276.4155,1099.52885,1212.7359166666665
2025-04-06 10:00:00,2025-04-06,10:00:00,6405.7,7216.3125,1067.6166666666666,1202.71875
2025-04-06 10:10:00,2025-04-06,10:10:00,6350.6733,7581.3241,1058.44555,1263.5540166666665
2025-04-06 10:20:00,2025-04-06,10:20:00,6390.3433,7907.0646,1065.0572166666666,1317.8440999999998
2025-04-06 10:30:00,2025-04-06,10:30:00,6426.57,7920.8625,1071.0949999999998,1320.14375
2025-04-06 10:40:00,2025-04-06,10:40:00,6411.7876,7832.3368,1068.6312666666665,1305.3894666666665
2025-04-06 10:50:00,2025-04-06,10:50:00,6376.7485,7821.0844,1062.7914166666665,1303.5140666666666
2025-04-06 11:00:00,2025-04-06,11:00:00,6375.71,7909.65,1062.6183333333333,1318.2749999999999
2025-04-06 11:10:00,2025-04-06,11:10:00,6425.2798,7995.1919,1070.8799666666666,1332.5319833333333
2025-04-06 11:20:00,2025-04-06,11:20:00,6385.1019,8050.9536,1064.18365,1341.8256
2025-04-06 11:30:00,2025-04-06,11:30:00,6318.99,8091.2625,1053.165,1348.5437499999998
2025-04-06 11:40:00,2025-04-06,11:40:00,6399.9963,8134.9311,1066.6660499999998,1355.8218499999998
2025-04-06 11:50:00,2025-04-06,11:50:00,6286.8023,8140.857,1047.8003833333332,1356.8094999999998
2025-04-06 12:00:00,2025-04-06,12:00:00,6018.8,8145.15,1003.1333333333333,1357.5249999999999
2025-04-06 12:10:00,2025-04-06,12:10:00,5978.3539,8210.5123,996.3923166666666,1368.4187166666666
2025-04-06 12:20:00,2025-04-06,12:20:00,5890.1547,8154.9499,981.69245,1359.1583166666665
2025-04-06 12:30:00,2025-04-06,12:30:00,5726.34,8157.3375,954.39,1359.5562499999999
2025-04-06 12:40:00,2025-04-06,12:40:00,5780.456,8573.4911,963.4093333333333,1428.915183333333
2025-04-06 12:50:00,2025-04-06,12:50:00,5963.0517,8801.4075,993.84195,1466.90125
2025-04-06 13:00:00,2025-04-06,13:00:00,6114.66,8601.1875,1019.1099999999999,1433.53125
2025-04-06 13:10:00,2025-04-06,13:10:00,6168.9305,8283.7235,1028.1550833333333,1380.6205833333333
2025-04-06 13:20:00,2025-04-06,13:20:00,6295.9251,7942.0619,1049.32085,1323.6769833333333
2025-04-06 13:30:00,2025-04-06,13:30:00,6388.47,7695.075,1064.745,1282.5124999999998
2025-04-06 13:40:00,2025-04-06,13:40:00,6184.9123,7631.4052,1030.8187166666667,1271.9008666666666
2025-04-06 13:50:00,2025-04-06,13:50:00,6124.7325,7394.7086,1020.7887499999999,1232.4514333333332
2025-04-06 14:00:00,2025-04-06,14:00:00,6258.29,7056.2625,1043.0483333333332,1176.0437499999998
2025-04-06 14:10:00,2025-04-06,14:10:00,6191.011,7026.2999,1031.8351666666667,1171.0499833333333
2025-04-06 14:20:00,2025-04-06,14:20:00,6021.6347,6930.0291,1003.6057833333332,1155.0048499999998
2025-04-06 14:30:00,2025-04-06,14:30:00,5993.46,6610.1625,998.91,1101.69375
2025-04-06 14:40:00,2025-04-06,14:40:00,6225.7624,6275.8029,1037.6270666666665,1045.96715
2025-04-06 14:50:00,2025-04-06,14:50:00,6301.9058,5924.6389,1050.3176333333333,987.4398166666666
2025-04-06 15:00:00,2025-04-06,15:00:00,6129.19,5537.7,1021.5316666666665,922.9499999999999
2025-04-06 15:10:00,2025-04-06,15:10:00,6024.3758,5145.5086,1004.0626333333332,857.5847666666666
2025-04-06 15:20:00,2025-04-06,15:20:00,6099.8955,4810.038,1016.6492499999999,801.6729999999999
2025-04-06 15:30:00,2025-04-06,15:30:00,6187.85,4525.6875,1031.3083333333334,754.28125
2025-04-06 15:40:00,2025-04-06,15:40:00,6055.6973,4247.4393,1009.2828833333333,707.9065499999999
2025-04-06 15:50:00,2025-04-06,15:50:00,6083.9195,4065.0803,1013.9865833333333,677.5133833333333
2025-04-06 16:00:00,2025-04-06,16:00:00,6233.9,3932.7375,1038.9833333333331,655.45625
2025-04-06 16:10:00,2025-04-06,16:10:00,6097.3551,3694.3906,1016.2258499999999,615.7317666666667
2025-04-06 16:20:00,2025-04-06,16:20:00,6062.1921,3428.841,1010.36535,571.4735
2025-04-06 16:30:00,2025-04-06,16:30:00,6166.21,3154.2,1027.7016666666666,525.6999999999999
2025-04-06 16:40:00,2025-04-06,16:40:00,6056.1417,2802.8105,1009.35695,467.13508333333334
2025-04-06 16:50:00,2025-04-06,16:50:00,6017.5037,2445.5563,1002.9172833333333,407.59271666666666
2025-04-06 17:00:00,2025-04-06,17:00:00,6072.98,2110.8,1012.1633333333332,351.8
2025-04-06 17:10:00,2025-04-06,17:10:00,5967.8866,1763.158,994.6477666666666,293.8596666666666
2025-04-06 17:20:00,2025-04-06,17:20:00,6030.6038,1425.2147,1005.1006333333332,237.5357833333333
2025-04-06 17:30:00,2025-04-06,17:30:00,6239.61,1112.1375,1039.935,185.35625
2025-04-06 17:40:00,2025-04-06,17:40:00,6091.9947,818.8086,1015.33245,136.4681
2025-04-06 17:50:00,2025-04-06,17:50:00,5202.5939,549.4623,867.0989833333333,91.57705
2025-04-06 18:00:00,2025-04-06,18:00:00,4171.93,297.4125,695.3216666666667,49.56875
2025-04-06 18:10:00,2025-04-06,18:10:00,4097.3506,69.8473,682.8917666666666,11.641216666666667
2025-04-06 18:20:00,2025-04-06,18:20:00,4287.9711,0,714.66185,0.0
2025-04-06 18:30:00,2025-04-06,18:30:00,4220.35,0,703.3916666666667,0.0
2025-04-06 18:40:00,2025-04-06,18:40:00,4073.8549,4.2239,678.9758166666666,0.7039833333333334
2025-04-06 18:50:00,2025-04-06,18:50:00,4304.3575,0,717.3929166666667,0.0
2025-04-06 19:00:00,2025-04-06,19:00:00,4635.19,0,772.5316666666665,0.0
2025-04-06 19:10:00,2025-04-06,19:10:00,4356.0893,0.3033,726.0148833333333,0.05055
2025-04-06 19:20:00,2025-04-06,19:20:00,4165.8506,0,694.3084333333333,0.0
2025-04-06 19:30:00,2025-04-06,19:30:00,4310.83,0,718.4716666666666,0.0
2025-04-06 19:40:00,2025-04-06,19:40:00,4356.6528,0.0218,726.1088,0.003633333333333333
2025-04-06 19:50:00,2025-04-06,19:50:00,4390.114,0,731.6856666666665,0.0
2025-04-06 20:00:00,2025-04-06,20:00:00,4417.46,0,736.2433333333333,0.0
2025-04-06 20:10:00,2025-04-06,20:10:00,4322.4885,0.0016,720.41475,0.0002666666666666667
2025-04-06 20:20:00,2025-04-06,20:20:00,4359.0679,0,726.5113166666666,0.0
2025-04-06 20:30:00,2025-04-06,20:30:00,4437.99,0,739.665,0.0
2025-04-06 20:40:00,2025-04-06,20:40:00,4247.8692,0,707.9782,0.0
2025-04-06 20:50:00,2025-04-06,20:50:00,4304.7224,0,717.4537333333333,0.0
2025-04-06 21:00:00,2025-04-06,21:00:00,4518.88,0,753.1466666666666,0.0
2025-04-06 21:10:00,2025-04-06,21:10:00,4284.0052,0,714.0008666666665,0.0
2025-04-06 21:20:00,2025-04-06,21:20:00,4170.0516,0,695.0085999999999,0.0
2025-04-06 21:30:00,2025-04-06,21:30:00,4448.49,0,741.415,0.0
2025-04-06 21:40:00,2025-04-06,21:40:00,4685.4915,0,780.91525,0.0
2025-04-06 21:50:00,2025-04-06,21:50:00,4091.5633,0,681.9272166666666,0.0
2025-04-06 22:00:00,2025-04-06,22:00:00,3146,0,524.3333333333333,0.0
2025-04-06 22:10:00,2025-04-06,22:10:00,3146.9197,0,524.4866166666666,0.0
2025-04-06 22:20:00,2025-04-06,22:20:00,3303.6666,0,550.6111,0.0
2025-04-06 22:30:00,2025-04-06,22:30:00,3205.5,0,534.25,0.0
2025-04-06 22:40:00,2025-04-06,22:40:00,3226.1185,0,537.6864166666667,0.0
2025-04-06 22:50:00,2025-04-06,22:50:00,3221.1699,0,536.8616499999999,0.0
2025-04-06 23:00:00,2025-04-06,23:00:00,3180.01,0,530.0016666666667,0.0
2025-04-06 23:10:00,2025-04-06,23:10:00,3281.8264,0,546.9710666666666,0.0
2025-04-06 23:20:00,2025-04-06,23:20:00,3380.2685,0,563.3780833333333,0.0
2025-04-06 23:30:00,2025-04-06,23:30:00,3433.91,0,572.3183333333333,0.0
2025-04-06 23:40:00,2025-04-06,23:40:00,3514.6659,0,585.77765,0.0
2025-04-06 23:50:00,2025-04-06,23:50:00,3408.5548,0,568.0924666666666,0.0
2025-04-07 00:00:00,2025-04-06,0:00+1,3237.23,0,539.5383333333333,0.0
2025-04-07 00:10:00,2025-04-07,00:10:00,3358.3526,0,559.7254333333333,0.0
2025-04-07 00:20:00,2025-04-07,00:20:00,3452.379,0,575.3965,0.0
2025-04-07 00:30:00,2025-04-07,00:30:00,3378.98,0,563.1633333333333,0.0
2025-04-07 00:40:00,2025-04-07,00:40:00,3314.2059,0,552.3676499999999,0.0
2025-04-07 00:50:00,2025-04-07,00:50:00,3290.9159,0,548.4859833333333,0.0
2025-04-07 01:00:00,2025-04-07,01:00:00,3378.27,0,563.045,0.0
2025-04-07 01:10:00,2025-04-07,01:10:00,3612.0281,0,602.0046833333333,0.0
2025-04-07 01:20:00,2025-04-07,01:20:00,3613.1385,0,602.18975,0.0
2025-04-07 01:30:00,2025-04-07,01:30:00,3414.4,0,569.0666666666666,0.0
2025-04-07 01:40:00,2025-04-07,01:40:00,3434.5854,0,572.4309,0.0
2025-04-07 01:50:00,2025-04-07,01:50:00,3571.5219,0,595.25365,0.0
2025-04-07 02:00:00,2025-04-07,02:00:00,3603.22,0,600.5366666666666,0.0
2025-04-07 02:10:00,2025-04-07,02:10:00,3439.3106,0,573.2184333333332,0.0
2025-04-07 02:20:00,2025-04-07,02:20:00,3431.352,0,571.8919999999999,0.0
2025-04-07 02:30:00,2025-04-07,02:30:00,3582.26,0,597.0433333333333,0.0
