date,slot,price_yuan_per_kwh,soc_day_start_kwh,x_plan_kwh,y_plan_kwh,q_plan_kwh,z_plan_kwh,soc_plan_end_kwh,soc_plan_start_kwh,grid_purchase_plan_kwh,pv_forecast_kwh,risk_adjusted_net_load_kwh,planned_cost_slot_yuan,price_forecast_yuan_per_kwh,price_real_yuan_per_kwh,settled_plan_cost_yuan,primary_status,secondary_status,max_constraint_violation
2025-03-20,25,0.4865,6000.0,0.0,617.1171116666666,0.0,0.0,10050.0,10050.0,617.1171116666666,0.00016333333333333334,617.1171116666666,300.22747482583327,0.4865,0.4023,248.26621402349997,optimal,optimal,1.00000761449337e-07
2025-03-20,26,0.47204999999999997,6000.0,0.0,620.7120916666667,0.0,0.0,10050.0,10050.0,620.7120916666667,0.0,620.7120916666667,293.00714287125,0.47204999999999997,0.4075,252.94017735416665,optimal,optimal,1.00000761449337e-07
2025-03-20,27,0.42035,6000.0,833.3333333333334,604.0766666666666,0.0,0.0,10800.0,10050.0,1437.4099999999999,0.0,604.0766666666666,604.2152934999999,0.42035,0.452,649.7093199999999,optimal,optimal,1.00000761449337e-07
2025-03-20,28,0.43279999999999996,6000.0,0.0,615.0322933333332,0.0,0.0,10800.0,10800.0,615.0322933333332,0.0030566666666666667,615.0322933333332,266.1859765546666,0.43279999999999996,0.4646,285.7440034826666,optimal,optimal,1.00000761449337e-07
2025-03-20,29,0.45075,6000.0,0.0,624.2508533333332,0.0,0.0,10800.0,10800.0,624.2508533333332,0.0,624.2508533333332,281.38107213999996,0.45075,0.4561,284.7208142053333,optimal,optimal,1.00000761449337e-07
2025-03-20,30,0.44095,6000.0,0.0,623.0091666666666,0.0,0.0,10800.0,10800.0,623.0091666666666,0.0,623.0091666666666,274.7158920416666,0.44095,0.4379,272.8157140833333,optimal,optimal,1.00000761449337e-07
2025-03-20,31,0.4355,6000.0,0.0,606.0989033333334,0.0,0.0,10800.0,10800.0,606.0989033333334,0.04253,606.0989033333334,263.9560724016667,0.4355,0.4177,253.16751192233338,optimal,optimal,1.00000761449337e-07
2025-03-20,32,0.45885,6000.0,0.0,611.7207749999999,0.0,0.0,10800.0,10800.0,611.7207749999999,0.0,611.7207749999999,280.68807760874995,0.45885,0.464,283.83843959999996,optimal,optimal,1.00000761449337e-07
2025-03-20,33,0.46695,6000.0,0.0,625.0291666666667,0.0,0.0,10800.0,10800.0,625.0291666666667,0.0,625.0291666666667,291.857369375,0.46695,0.4802,300.1390058333334,optimal,optimal,1.00000761449337e-07
2025-03-20,34,0.43125,6000.0,0.0,612.1366644444444,0.0,0.0,10800.0,10800.0,612.1366644444444,0.59233,612.1366644444444,263.98393654166665,0.43125,0.352,215.4721058844444,optimal,optimal,1.00000761449337e-07
2025-03-20,35,0.62795,6000.0,0.0,694.6252333333334,0.0,0.0,10800.0,10800.0,694.6252333333334,0.0,694.6252333333334,436.18991527166673,0.62795,0.5794,402.4658601933334,optimal,optimal,1.00000761449337e-07
2025-03-20,36,0.95275,6000.0,0.0,0.0,0.0,819.2675,9889.702777777778,10800.0,0.0,0.0,819.2675,0.0,0.95275,1.0185,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,37,0.9983,6000.0,0.0,0.0,0.0,782.0921733333331,9020.711474074074,9889.702777777778,0.0,18.320456666666665,782.0921733333331,0.0,0.9983,0.995,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,38,0.96255,6000.0,0.0,0.0,0.0,741.4102383333333,8196.922320370371,9020.711474074074,0.0,53.318703333333325,741.4102383333333,0.0,0.96255,0.8932,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,39,0.96385,6000.0,0.0,0.0,0.0,722.4187499999998,7394.234820370371,8196.922320370371,0.0,99.29249999999999,722.4187499999998,0.0,0.96385,0.9281,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,40,0.9196,6000.0,0.0,0.0,0.0,651.6506499999999,6670.178542592594,7394.234820370371,0.0,149.40335666666664,651.6506499999999,0.0,0.9196,0.9231,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,41,0.8866499999999999,6000.0,0.0,0.0,0.0,594.1306016666665,6010.0334296296305,6670.178542592594,0.0,200.68058333333335,594.1306016666665,0.0,0.8866499999999999,0.902,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,42,0.87785,6000.0,0.0,6.109666514930723e-06,0.0,575.2520772236668,5370.864454936667,6010.0334296296305,6.109666514930723e-06,251.61999999999998,575.2520833333333,5.363370750131935e-06,0.87785,0.8707,5.319686634550181e-06,optimal,optimal,1.00000761449337e-07
2025-03-20,43,0.8442000000000001,6000.0,0.0,517.1361183333335,0.0,0.0,5370.864454936667,5370.864454936667,517.1361183333335,301.33413999999993,517.1361183333335,436.56631109700015,0.8442000000000001,0.7992,413.2951857720001,optimal,optimal,1.00000761449337e-07
2025-03-20,44,0.81115,6000.0,0.0,447.678355,0.0,0.0,5370.864454936667,5370.864454936667,447.678355,349.51607,447.678355,363.13429765825003,0.81115,0.7957,356.21766707349997,optimal,optimal,1.00000761449337e-07
2025-03-20,45,0.7624500000000001,6000.0,0.0,399.38416666666666,0.0,0.0,5370.864454936667,5370.864454936667,399.38416666666666,396.44499999999994,399.38416666666666,304.51045787500004,0.7624500000000001,0.8046,321.3445005,optimal,optimal,1.00000761449337e-07
2025-03-20,46,0.6978,6000.0,44.799392662963434,324.44124166666666,0.0,0.0,5411.183908333334,5370.864454936667,369.2406343296301,443.84528,324.44124166666666,257.6561146352159,0.6978,0.7001,258.505368094174,optimal,optimal,1.00000761449337e-07
2025-03-20,47,0.90455,6000.0,0.0,0.0,0.0,407.00510166666663,4958.9560175925935,5411.183908333334,0.0,497.0211966666667,407.00510166666663,0.0,0.90455,0.8467,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,48,1.2366,6000.0,0.0,0.0,0.0,556.9224999999998,4340.153239814816,4958.9560175925935,0.0,552.7137500000001,556.9224999999998,0.0,1.2366,1.1788,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,49,1.22775,6000.0,0.0,0.0,0.0,495.49360500000023,3789.6047898148154,4340.153239814816,0.0,602.3679133333333,495.49360500000023,0.0,1.22775,1.2356,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,50,1.1435,6000.0,0.0,0.0,0.0,419.1413116666665,3323.892221296297,3789.6047898148154,0.0,653.61618,419.1413116666665,0.0,1.1435,1.1876,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,51,1.13185,6000.0,0.0,0.0,0.0,399.4587499999998,2880.0491657407415,3323.892221296297,0.0,708.19,399.4587499999998,0.0,1.13185,1.1569,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,52,1.08385,6000.0,0.0,0.0,0.0,329.7749283333337,2513.632578703704,2880.0491657407415,0.0,760.2035399999999,329.7749283333337,0.0,1.08385,1.0869,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,53,1.08035,6000.0,0.0,0.0,0.0,288.96323499999994,2192.562317592593,2513.632578703704,0.0,813.2562633333333,288.96323499999994,0.0,1.08035,1.0527,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,54,1.1149,6000.0,0.0,0.0,0.0,276.44791666666674,1885.3979657407408,2192.562317592593,0.0,867.6762499999999,276.44791666666674,0.0,1.1149,1.068,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,55,1.08635,6000.0,0.0,0.0,0.0,213.35997333333341,1648.3313287037035,1885.3979657407408,0.0,920.2651266666666,213.35997333333341,0.0,1.08635,1.0672,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,56,1.0612,6000.0,0.0,0.0,0.0,131.29966666666655,1502.4428101851852,1648.3313287037035,0.0,976.0295966666665,131.29966666666655,0.0,1.0612,1.0563,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,57,1.06155,6000.0,0.0,0.0,0.0,75.78750000000002,1418.234476851852,1502.4428101851852,0.0,1026.1200000000001,75.78750000000002,0.0,1.06155,1.0344,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,58,1.04305,6000.0,0.0,0.0,0.0,73.45842333333292,1336.614006481482,1418.234476851852,0.0,1053.2489033333334,73.45842333333292,0.0,1.04305,0.9937,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,59,1.043,6000.0,0.0,0.0,0.0,62.101998333333654,1267.6117861111113,1336.614006481482,0.0,1069.9281233333331,62.101998333333654,0.0,1.043,0.9971,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,60,1.0540500000000002,6000.0,0.0,0.0,0.0,47.91666666666697,1214.3710453703702,1267.6117861111113,0.0,1088.7199999999998,47.91666666666697,0.0,1.0540500000000002,1.0131,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,61,1.02235,6000.0,0.0,0.0,0.0,10.049664999999777,1203.204750925926,1214.3710453703702,0.0,1111.8264233333334,10.049664999999777,0.0,1.02235,0.948,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,62,0.9733,6000.0,0.0,0.0,0.0,2.8842758333332768,1200.0,1203.204750925926,0.0,1130.6338899999998,2.8842758333332768,0.0,0.9733,0.9058,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,63,0.9673,6000.0,0.0,0.0,29.283749999999714,0.0,1226.3553749999996,1200.0,0.0,1141.3537499999998,-29.283749999999714,0.0,0.9673,0.9279,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,64,1.00885,6000.0,0.0,0.0,60.31784055555545,0.0,1280.6414314999995,1226.3553749999996,0.0,1152.6206233333332,-60.31784055555545,0.0,1.00885,0.927,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,65,0.84195,6000.0,0.0,0.0,92.97298666666654,0.0,1364.3171194999993,1280.6414314999995,0.0,1190.9194366666666,-92.97298666666654,0.0,0.84195,0.7628,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,66,0.57495,6000.0,0.0,704.2245833333335,833.3333333333334,0.0,2114.3171194999995,1364.3171194999993,704.2245833333335,1240.23125,-129.10874999999987,404.8939241875001,0.57495,0.544,383.0981733333335,optimal,optimal,1.00000761449337e-07
2025-03-20,67,0.58705,6000.0,710.5830358333336,0.0,122.75029749999976,0.0,2864.3171194999995,2114.3171194999995,710.5830358333336,1258.5218699999998,-122.75029749999976,417.14777118595845,0.58705,0.5346,379.87769095650015,optimal,optimal,1.00000761449337e-07
2025-03-20,68,0.6368,6000.0,687.0912133333337,0.0,146.24211999999966,0.0,3614.3171194999995,2864.3171194999995,687.0912133333337,1284.3962366666665,-146.24211999999966,437.5396846506669,0.6368,0.5872,403.45996046933357,optimal,optimal,1.00000761449337e-07
2025-03-20,69,0.6034999999999999,6000.0,0.0,650.9150000000001,833.3333333333334,0.0,4364.3171194999995,3614.3171194999995,650.9150000000001,1312.56,-182.4183333333333,392.8272025,0.6034999999999999,0.577,375.57795500000003,optimal,optimal,1.00000761449337e-07
2025-03-20,70,0.60585,6000.0,0.0,697.2364244444442,833.3333333333334,0.0,5114.3171194999995,4364.3171194999995,697.2364244444442,1295.5422933333334,-136.09690888888917,422.4206877496665,0.60585,0.5241,365.42161005133323,optimal,optimal,1.00000761449337e-07
2025-03-20,71,0.5966,6000.0,703.2722999999999,0.0,130.0610333333335,0.0,5864.3171194999995,5114.3171194999995,703.2722999999999,1273.8330533333333,-130.0610333333335,419.5722541799999,0.5966,0.5111,359.4424725299999,optimal,optimal,1.00000761449337e-07
2025-03-20,72,0.5609,6000.0,0.0,612.6583333333336,833.3333333333334,0.0,6614.3171194999995,5864.3171194999995,612.6583333333336,1273.5324999999998,-220.67499999999973,343.6400591666668,0.5609,0.5158,316.0091683333335,optimal,optimal,1.00000761449337e-07
2025-03-20,73,0.5461,6000.0,0.0,580.9074100000001,833.3333333333334,0.0,7364.3171194999995,6614.3171194999995,580.9074100000001,1285.47513,-252.42592333333323,317.2335366010001,0.5461,0.4519,262.5120585790001,optimal,optimal,1.00000761449337e-07
2025-03-20,74,0.54115,6000.0,0.0,569.7581766666667,833.3333333333334,0.0,8114.3171194999995,7364.3171194999995,569.7581766666667,1306.6463066666668,-263.57515666666666,308.3246373031667,0.54115,0.4435,252.6877513516667,optimal,optimal,1.00000761449337e-07
2025-03-20,75,0.5137499999999999,6000.0,557.0766666666667,0.0,276.25666666666666,0.0,8864.3171195,8114.3171194999995,557.0766666666667,1309.9399999999998,-276.25666666666666,286.1981375,0.5137499999999999,0.4915,273.80318166666666,optimal,optimal,1.00000761449337e-07
2025-03-20,76,0.48275,6000.0,0.0,599.0914683333332,833.3333333333334,0.0,9614.3171195,8864.3171195,599.0914683333332,1265.72416,-234.2418650000002,289.2114063379166,0.48275,0.4972,297.86827805533323,optimal,optimal,1.00000761449337e-07
2025-03-20,77,0.6769499999999999,6000.0,0.0,435.6312461111128,620.4076327777794,0.0,10172.683989000001,9614.3171195,435.6312461111128,1235.4473866666667,-184.77638666666667,294.90057205491775,0.6769499999999999,0.6604,287.69087493177886,optimal,optimal,1.00000761449337e-07
2025-03-20,78,0.9670000000000001,6000.0,0.0,0.0,162.28375000000005,0.0,10318.739364000001,10172.683989000001,0.0,1236.2237499999999,-162.28375000000005,0.0,0.9670000000000001,0.9001,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,79,0.97315,6000.0,0.0,0.0,129.84255166666662,0.0,10435.597660500001,10318.739364000001,0.0,1226.6909533333333,-129.84255166666662,0.0,0.97315,0.9125,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,80,0.9414499999999999,6000.0,0.0,0.0,118.17817500000001,0.0,10541.958018000001,10435.597660500001,0.0,1201.6231266666666,-118.17817500000001,0.0,0.9414499999999999,0.919,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,81,0.98795,6000.0,0.0,0.0,111.18583333333277,0.0,10642.025268000001,10541.958018000001,0.0,1176.4599999999998,-111.18583333333277,0.0,0.98795,0.9817,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,82,0.9814499999999999,6000.0,0.0,0.0,76.77824166666642,0.0,10711.125685500001,10642.025268000001,0.0,1165.9459533333331,-76.77824166666642,0.0,0.9814499999999999,0.9361,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,83,0.9651000000000001,6000.0,0.0,0.0,60.22507166666662,0.0,10765.32825,10711.125685500001,0.0,1140.0393933333332,-60.22507166666662,0.0,0.9651000000000001,0.8829,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,84,0.9751000000000001,6000.0,0.0,0.0,38.5241666666667,0.0,10800.0,10765.32825,0.0,1092.85125,-38.5241666666667,0.0,0.9751000000000001,0.8924,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,85,0.9924,6000.0,0.0,0.0,0.0,16.26511166666637,10781.927653703704,10800.0,0.0,1048.9679500000002,16.26511166666637,0.0,0.9924,0.9351,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,86,0.99295,6000.0,0.0,0.0,0.0,53.823590000000195,10722.123664814815,10781.927653703704,0.0,1012.9687499999998,53.823590000000195,0.0,0.99295,0.9817,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,87,1.01845,6000.0,0.0,0.0,0.0,62.70499999999993,10652.451442592594,10722.123664814815,0.0,983.2637499999998,62.70499999999993,0.0,1.01845,1.0267,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,88,1.0995,6000.0,0.0,0.0,0.0,115.63820666666663,10523.964546296298,10652.451442592594,0.0,955.2829333333333,115.63820666666663,0.0,1.0995,1.0547,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,89,0.97375,6000.0,0.0,0.0,0.0,159.67895333333342,10346.543487037039,10523.964546296298,0.0,916.5155733333334,159.67895333333342,0.0,0.97375,0.9267,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,90,0.73145,6000.0,503.8405699588455,200.68583333333322,0.0,0.0,10800.0,10346.543487037039,704.5264032921787,872.2474999999998,200.68583333333322,515.3258376880641,0.73145,0.7137,502.8204940296279,optimal,optimal,1.00000761449337e-07
2025-03-20,91,0.7408,6000.0,0.0,206.18247333333318,0.0,0.0,10800.0,10800.0,206.18247333333318,838.97204,206.18247333333318,152.73997624533322,0.7408,0.6525,134.53406384999988,optimal,optimal,1.00000761449337e-07
2025-03-20,92,0.7897000000000001,6000.0,0.0,244.13751916666672,0.0,0.0,10800.0,10800.0,244.13751916666672,799.6456333333332,244.13751916666672,192.79539888591674,0.7897000000000001,0.6799,165.98909928141669,optimal,optimal,1.00000761449337e-07
2025-03-20,93,0.7849999999999999,6000.0,0.0,292.69666666666694,0.0,0.0,10800.0,10800.0,292.69666666666694,745.1387499999998,292.69666666666694,229.76688333333354,0.7849999999999999,0.7301,213.69783633333353,optimal,optimal,1.00000761449337e-07
2025-03-20,94,0.8454,6000.0,0.0,366.66665166666667,0.0,0.0,10800.0,10800.0,366.66665166666667,684.47569,366.66665166666667,309.97998731900003,0.8454,0.805,295.16665459166666,optimal,optimal,1.00000761449337e-07
2025-03-20,95,0.86625,6000.0,0.0,413.3553433333335,0.0,0.0,10800.0,10800.0,413.3553433333335,632.4123766666667,413.3553433333335,358.0690661625001,0.86625,0.8788,363.2566757213335,optimal,optimal,1.00000761449337e-07
2025-03-20,96,0.8332999999999999,6000.0,0.0,425.9024999999998,0.0,0.0,10800.0,10800.0,425.9024999999998,586.2662499999999,425.9024999999998,354.9045532499998,0.8332999999999999,0.9089,387.10278224999985,optimal,optimal,1.00000761449337e-07
2025-03-20,97,0.84975,6000.0,0.0,489.5105433333333,0.0,0.0,10800.0,10800.0,489.5105433333333,529.8698999999999,489.5105433333333,415.9615841975,0.84975,0.8767,429.15389334033335,optimal,optimal,1.00000761449337e-07
2025-03-20,98,0.89475,6000.0,0.0,561.1582333333333,0.0,0.0,10800.0,10800.0,561.1582333333333,467.72244666666666,561.1582333333333,502.096329275,0.89475,0.8888,498.7574377866667,optimal,optimal,1.00000761449337e-07
2025-03-20,99,0.93975,6000.0,0.0,615.3816666666667,0.0,0.0,10800.0,10800.0,615.3816666666667,406.19749999999993,615.3816666666667,578.30492125,0.93975,0.9441,580.9818315,optimal,optimal,1.00000761449337e-07
2025-03-20,100,0.9796,6000.0,0.0,673.8576350000001,0.0,0.0,10800.0,10800.0,673.8576350000001,347.95223999999996,673.8576350000001,660.110939246,0.9796,0.946,637.46932271,optimal,optimal,1.00000761449337e-07
2025-03-20,101,1.00355,6000.0,0.0,730.9829566666666,0.0,0.0,10800.0,10800.0,730.9829566666666,294.63045666666665,730.9829566666666,733.5779461628332,1.00355,0.9677,707.3722071663333,optimal,optimal,1.00000761449337e-07
2025-03-20,102,1.0209000000000001,6000.0,0.0,791.6933333333333,0.0,0.0,10800.0,10800.0,791.6933333333333,244.52749999999997,791.6933333333333,808.239724,1.0209000000000001,1.0139,802.6978706666666,optimal,optimal,1.00000761449337e-07
2025-03-20,103,1.05215,6000.0,0.0,839.6704699999999,0.0,0.0,10800.0,10800.0,839.6704699999999,194.16588,839.6704699999999,883.4592850104998,1.05215,1.0152,852.433461144,optimal,optimal,1.00000761449337e-07
2025-03-20,104,1.0776,6000.0,0.0,868.9055777777775,0.0,0.0,10800.0,10800.0,868.9055777777775,145.39690666666667,868.9055777777775,936.3326506133329,1.0776,1.0487,911.2212794155552,optimal,optimal,1.00000761449337e-07
2025-03-20,105,1.0855,6000.0,0.0,924.7966666666666,0.0,0.0,10800.0,10800.0,924.7966666666666,98.8475,924.7966666666666,1003.8667816666665,1.0855,1.0879,1006.0862936666667,optimal,optimal,1.00000761449337e-07
2025-03-20,106,1.09205,6000.0,0.0,1027.3435016666665,0.0,0.0,10800.0,10800.0,1027.3435016666665,54.38040666666666,1027.3435016666665,1121.9104709950832,1.09205,1.0391,1067.512632581833,optimal,optimal,1.00000761449337e-07
2025-03-20,107,1.1478000000000002,6000.0,0.0,939.1658166666665,0.0,0.0,10800.0,10800.0,939.1658166666665,19.08338,939.1658166666665,1077.97452437,1.1478000000000002,1.0932,1026.6960707799997,optimal,optimal,1.00000761449337e-07
2025-03-20,108,1.2346,6000.0,0.0,739.5666666666666,0.0,0.0,10800.0,10800.0,739.5666666666666,0.0,739.5666666666666,913.0690066666665,1.2346,1.2488,923.5708533333332,optimal,optimal,1.00000761449337e-07
2025-03-20,109,1.2777500000000002,6000.0,0.0,703.534175,0.0,0.0,10800.0,10800.0,703.534175,0.0,703.534175,898.9407921062501,1.2777500000000002,1.2993,914.1019535774999,optimal,optimal,1.00000761449337e-07
2025-03-20,110,1.28435,6000.0,0.0,237.12800500000134,0.0,499.23845833333195,10245.290601851853,10800.0,237.12800500000134,0.62445,736.3664633333333,304.5553532217517,1.28435,1.2761,302.5990471805017,optimal,optimal,1.00000761449337e-07
2025-03-20,111,1.2848,6000.0,0.0,0.0,0.0,736.8408333333332,9426.578564814816,10245.290601851853,0.0,0.0,736.8408333333332,0.0,1.2848,1.2567,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,112,1.29905,6000.0,0.0,0.0,0.0,738.59595,8605.916398148149,9426.578564814816,0.0,0.0,738.59595,0.0,1.29905,1.2773,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,113,1.2982999999999998,6000.0,0.0,0.0,0.0,737.5744083333332,7786.389277777778,8605.916398148149,0.0,0.04483333333333333,737.5744083333332,0.0,1.2982999999999998,1.2813,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,114,1.285,6000.0,0.0,0.0,0.0,735.5774999999999,6969.080944444445,7786.389277777778,0.0,0.0,735.5774999999999,0.0,1.285,1.2693,0.0,optimal,optimal,1.00000761449337e-07
2025-03-20,115,1.29215,6000.0,0.0,0.0,0.0,732.1434516666668,6155.58822037037,6969.080944444445,0.0,0.0,732.1434516666668,0.0,1.29215,1.2899,0.0,optimal,optimal,1.00000761449337e-07
